<<<<<<< HEAD
frame_number,x,y,sequence_id,sequence_annotation,number_of_points,still_file,Path,site_id,CT_serial_number,Folder,xdim,ydim,cam_id,file_name,file_id,Time,Date,PA_cat,Dig,Num_an
2,1467.278976,1159.067509,OCGSV64_3,40,1,PICT0011.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0011.JPG,PICT0011.JPG_OCGSV64,NA,NA,NA,N,
7,1784.980905,1994.053346,OCGSV64_4,20,1,PICT0016.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0016.JPG,PICT0016.JPG_OCGSV64,NA,NA,NA,N,
7,1837.931226,1069.459272,OCGSV64_5,30,1,PICT0016.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0016.JPG,PICT0016.JPG_OCGSV64,NA,NA,NA,N,
10,502.3990317,251.2516461,OCGSV64_6,Mt,1,PICT0019_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0019,PICT0019_OCGSV64,03:56,23/04/2017,strict,N,
10,499.4139777,260.2068083,OCGSV64_7,Mt,5,PICT0019_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0019,PICT0019_OCGSV64,03:56,23/04/2017,strict,N,
11,544.1897883,253.2416822,OCGSV64_7,Mt,5,PICT0019_02.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0019,PICT0019_OCGSV64,03:56,23/04/2017,strict,N,
12,582.0004729,250.2566281,OCGSV64_7,Mt,5,PICT0019_03.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0019,PICT0019_OCGSV64,03:56,23/04/2017,strict,N,
13,632.7463917,244.28652,OCGSV64_7,Mt,5,PICT0019_04.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0019,PICT0019_OCGSV64,03:56,23/04/2017,strict,N,
14,650.6567159,242.296484,OCGSV64_7,Mt,5,PICT0019_05.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0019,PICT0019_OCGSV64,03:56,23/04/2017,strict,N,
34,664.7672586,309.6535196,OCGSV64_8,Mt,1,PICT0021_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0021,PICT0021_OCGSV64,05:49,29/04/2017,strict,N,
34,679.8543281,304.6244965,OCGSV64_9,Mt,2,PICT0021_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0021,PICT0021_OCGSV64,05:49,29/04/2017,strict,N,
35,713.0458809,305.6303011,OCGSV64_9,Mt,2,PICT0021_02.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0021,PICT0021_OCGSV64,05:49,29/04/2017,strict,N,
56,314.538706,1742.448621,OCGSV64_10,20,1,PICT0022.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0022.JPG,PICT0022.JPG_OCGSV64,NA,NA,NA,N,
56,314.538706,1100.374734,OCGSV64_11,40,1,PICT0022.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0022.JPG,PICT0022.JPG_OCGSV64,NA,NA,NA,N,
57,180.683299,293.237588,OCGSV64_12,Mt,1,PICT0023_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0023,PICT0023_OCGSV64,22:12,01/05/2017,strict,N,
57,181.8201292,294.3744182,OCGSV64_13,Mt,3,PICT0023_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0023,PICT0023_OCGSV64,22:12,01/05/2017,strict,N,
76,235.2511475,286.416607,OCGSV64_13,Mt,3,PICT0023_20.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0023,PICT0023_OCGSV64,22:12,01/05/2017,strict,N,
77,311.4187694,279.5956259,OCGSV64_13,Mt,3,PICT0023_21.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0023,PICT0023_OCGSV64,22:12,01/05/2017,strict,N,
80,2048.605962,1618.891541,OCGSV64_14,20,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0024.JPG,PICT0024.JPG_OCGSV64,NA,NA,NA,N,
80,2059.272475,1064.232885,OCGSV64_15,40,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0024.JPG,PICT0024.JPG_OCGSV64,NA,NA,NA,N,
85,3227.255608,1784.222487,OCGSV64_16,10,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0024.JPG,PICT0024.JPG_OCGSV64,NA,NA,NA,N,
85,3237.92212,1544.225953,OCGSV64_17,20,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0024.JPG,PICT0024.JPG_OCGSV64,NA,NA,NA,N,
86,2891.26046,1341.562213,OCGSV64_18,20,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0024.JPG,PICT0024.JPG_OCGSV64,NA,NA,NA,N,
86,2885.927203,1106.898935,OCGSV64_19,40,1,PICT0024.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0024.JPG,PICT0024.JPG_OCGSV64,NA,NA,NA,N,
88,131.546743,306.8949834,OCGSV64_20,Mt,1,PICT0033_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0033,PICT0033_OCGSV64,22:04,24/05/2017,strict,N,
88,130.5608786,307.8808478,OCGSV64_21,Mt,5,PICT0033_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0033,PICT0033_OCGSV64,22:04,24/05/2017,strict,N,
89,116.7587763,310.8384412,OCGSV64_21,Mt,5,PICT0033_02.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0033,PICT0033_OCGSV64,22:04,24/05/2017,strict,N,
90,42.81894281,323.654679,OCGSV64_21,Mt,5,PICT0033_03.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0033,PICT0033_OCGSV64,22:04,24/05/2017,strict,N,
91,25.07338276,327.5981368,OCGSV64_21,Mt,5,PICT0033_04.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0033,PICT0033_OCGSV64,22:04,24/05/2017,strict,N,
92,8.313687164,329.5698657,OCGSV64_21,Mt,5,PICT0033_05.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0033,PICT0033_OCGSV64,22:04,24/05/2017,strict,N,
111,219.1551674,254.9087224,OCGSV64_22,Mt,1,PICT0034_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0034,PICT0034_OCGSV64,00:25,25/05/2017,strict,N,
133,1465.519006,1382.695299,OCGSV64_23,20,1,PICT0035.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0035.JPG,PICT0035.JPG_OCGSV64,NA,NA,NA,N,
133,1464.707996,1158.584775,OCGSV64_24,40,1,PICT0035.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0035.JPG,PICT0035.JPG_OCGSV64,NA,NA,NA,N,
137,654.6412796,1360.853622,OCGSV64_25,20,1,PICT0039.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0039.JPG,PICT0039.JPG_OCGSV64,NA,NA,NA,N,
137,663.6693871,1192.32895,OCGSV64_26,40,1,PICT0039.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0039.JPG,PICT0039.JPG_OCGSV64,NA,NA,NA,N,
141,2240.578818,1315.713085,OCGSV64_27,20,1,PICT0043.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0043.JPG,PICT0043.JPG_OCGSV64,NA,NA,NA,N,
141,2246.597557,1171.263366,OCGSV64_28,40,1,PICT0043.JPG,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,3264,2448,B12,PICT0043.JPG,PICT0043.JPG_OCGSV64,NA,NA,NA,N,
143,-110.5782996,317.4810321,OCGSV64_29,Mt,1,PICT0049_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0049,PICT0049_OCGSV64,03:42,04/06/2017,strict,N,
164,894.3790877,583.211926,OCGSV64_30,Mt,1,PICT0220_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0220,PICT0220_OCGSV64,21:56,07/06/2017,strict,N,
186,653.7920404,250.3906322,OCGSV64_31,Mt,1,PICT0362_01.jpeg,F:\Stills\PNGSV\OCGSV64Stills\,OCGSV64,B121017980,OCGSV64Stills,720,480,B12,PICT0362,PICT0362_OCGSV64,00:20,10/06/2017,strict,N,
NA,NA,NA,OCGSV65_1,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000008,NA,15:59,18/04/2017,strict,N,
NA,NA,NA,OCGSV65_2,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000024,NA,17:01,19/04/2017,strict,N,
NA,NA,NA,OCGSV65_3,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000028,NA,07:16,20/04/2017,strict,N,
NA,NA,NA,OCGSV65_4,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000045,NA,17:21,20/04/2017,strict,N,
NA,NA,NA,OCGSV65_5,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000056,NA,16:55,22/04/2017,strict,N,
NA,NA,NA,OCGSV65_6,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000058,NA,17:11,22/04/2017,strict,N,
NA,NA,NA,OCGSV65_7,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000059,NA,08:27,23/04/2017,strict,N,
NA,NA,NA,OCGSV65_8,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000064,NA,08:31,23/04/2017,strict,N,
NA,NA,NA,OCGSV65_9,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000067,NA,08:34,23/04/2017,strict,N,
NA,NA,NA,OCGSV65_10,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000068,NA,16:51,23/04/2017,strict,N,
NA,NA,NA,OCGSV65_11,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000069,NA,16:52,23/04/2017,strict,N,
NA,NA,NA,OCGSV65_12,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,EK000071,NA,16:54,23/04/2017,strict,N,
NA,NA,NA,OCGSV65_13,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (3),NA,16:00,21/05/2017,strict,N,
NA,NA,NA,OCGSV65_14,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (4),NA,08:00,26/05/2017,strict,N,
NA,NA,NA,OCGSV65_15,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (9),NA,17:48,30/05/2017,strict,N,
NA,NA,NA,OCGSV65_16,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (15),NA,19:14,02/06/2017,strict,N,
NA,NA,NA,OCGSV65_17,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (16),NA,19:15,02/06/2017,strict,N,
NA,NA,NA,OCGSV65_18,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (17),NA,07:40,03/06/2017,strict,N,
NA,NA,NA,OCGSV65_19,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (20),NA,07:31,07/06/2017,strict,N,
NA,NA,NA,OCGSV65_20,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (26),NA,07:53,10/06/2017,strict,N,
NA,NA,NA,OCGSV65_21,Da,NA,NA,NA,OCGSV65,NA,NA,NA,NA,NA,a (30),NA,08:40,11/06/2017,strict,N,
0,384,347.5555556,OCPD08_0,Lt,1,a(4)_01.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
0,383.5555556,354.6666667,OCPD08_1,Lt,15,a(4)_01.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
1,395.1111111,330.6666667,OCPD08_1,Lt,15,a(4)_02.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
2,407.5555556,304.8888889,OCPD08_1,Lt,15,a(4)_03.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
3,409.3333333,272.8888889,OCPD08_1,Lt,15,a(4)_04.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
4,412,246.2222222,OCPD08_1,Lt,15,a(4)_05.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
5,409.3333333,224,OCPD08_1,Lt,15,a(4)_06.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
6,433.3333333,210.6666667,OCPD08_1,Lt,15,a(4)_07.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
7,425.3333333,205.3333333,OCPD08_1,Lt,15,a(4)_08.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
8,431.5555556,200,OCPD08_1,Lt,15,a(4)_09.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
9,408.4444444,203.5555556,OCPD08_1,Lt,15,a(4)_10.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
10,387.1111111,203.5555556,OCPD08_1,Lt,15,a(4)_11.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
11,326.6666667,206.2222222,OCPD08_1,Lt,15,a(4)_12.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
12,300,202.6666667,OCPD08_1,Lt,15,a(4)_13.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
13,295.5555556,201.7777778,OCPD08_1,Lt,15,a(4)_14.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
14,114.2222222,190.2222222,OCPD08_1,Lt,15,a(4)_15.jpeg,F:\Stills\APAPD\OCPD08Stills\,OCPD08,B1210811916,OCPD08Stills,720,480,B12,a(4),a(4)_OCPD08,05:13,05/06/2015,multiple-use,Y,
2,1486.8,907.2,OCPD08_0,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
2,1503,410.4,OCPD08_1,0.3,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
6,1683,864,OCPD08_2,0.4,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
6,1704.6,1386,OCPD08_3,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
9,1474.2,1396.8,OCPD08_4,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
9,1470.6,928.8,OCPD08_5,0.4,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
14,1571.4,550.8,OCPD08_6,0.4,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
14,1571.4,748.8,OCPD08_7,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
28,2255.4,1483.2,OCPD08_8,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
28,2248.2,997.1999878,OCPD08_9,0.4,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
33,2428.2,428.4,OCPD08_10,0.4,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
33,2439,777.6,OCPD08_11,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
46,754.2,1180.8,OCPD08_12,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
46,739.7999756,809.9999878,OCPD08_13,0.4,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
50,523.8,709.2,OCPD08_14,0.3,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
50,538.2,838.8,OCPD08_15,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
60,275.4,921.6,OCPD08_16,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
60,289.8,637.2,OCPD08_17,0.4,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
44,765,885.6,OCPD08_18,0.2,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
44,747,403.1999939,OCPD08_19,0.3,1,NA,NA,OCPD08,B1210811916,OCPD08Stills,2592,1944,B12,NA,NA_OCPD08,NA,NA,NA,Y,
0,261.4520597,393.1883277,OCPD11_0,Lt,1,a(4)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
0,264.2626866,392.0640769,OCPD11_1,Lt,16,a(4)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
1,235.0321746,375.2003261,OCPD11_1,Lt,16,a(4)_02.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
2,223.7896623,363.9578079,OCPD11_1,Lt,16,a(4)_03.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
3,217.0441546,354.9638049,OCPD11_1,Lt,16,a(4)_04.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
4,206.9258977,348.2183066,OCPD11_1,Lt,16,a(4)_05.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
5,197.9318916,340.3485513,OCPD11_1,Lt,16,a(4)_06.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
6,191.1863902,334.7272912,OCPD11_1,Lt,16,a(4)_07.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
7,188.9378918,327.9817593,OCPD11_1,Lt,16,a(4)_08.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
8,186.689384,325.733282,OCPD11_1,Lt,16,a(4)_09.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
13,173.1983643,325.7332851,OCPD11_1,Lt,16,a(4)_14.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
14,167.5771211,323.4847805,OCPD11_1,Lt,16,a(4)_15.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
15,154.0861119,318.9877774,OCPD11_1,Lt,16,a(4)_16.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
16,142.8436043,316.7392759,OCPD11_1,Lt,16,a(4)_17.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
17,137.2223505,314.4907744,OCPD11_1,Lt,16,a(4)_18.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
20,152.9618612,311.1180221,OCPD11_1,Lt,16,a(4)_21.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
21,169.8256226,311.1180221,OCPD11_1,Lt,16,a(4)_22.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(4),a(4)_OCPD11,23:49,28/05/2015,multiple-use,Y,
23,-70.40513194,761.7955104,OCPD11_2,Lt,1,a(5)_02.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(5),a(5)_OCPD11,19:42,30/05/2015,multiple-use,Y,
43,175.5729757,380.7062761,OCPD11_3,Lt,1,a(8)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
43,175.5729757,381.8159032,OCPD11_4,Lt,20,a(8)_01.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
44,189.9981285,371.829259,OCPD11_4,Lt,20,a(8)_02.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
45,202.2040271,359.6233604,OCPD11_4,Lt,20,a(8)_03.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
46,199.9847728,348.5270729,OCPD11_4,Lt,20,a(8)_04.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
47,195.5462635,339.6500558,OCPD11_4,Lt,20,a(8)_05.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
48,191.1077557,330.7730532,OCPD11_4,Lt,20,a(8)_06.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
49,201.0943999,325.224919,OCPD11_4,Lt,20,a(8)_07.jpeg,F:\Stills\APAPD\OCPD11Stills\,OCPD11,B120521018,OCPD11Stills,720,480,B12,a(8),a(8)_OCPD11,10:05,07/06/2015,multiple-use,Y,
